artistID	text
89	00's,00s,2000s,2008,2009,2010,2010s,4m4zinq,80's,<3,aaaaa,abril,absolutely amazing,acoustic,addicted,addiction,addictive,ahazante,all the best,all things annoying in the world put together into one stupid bitch,alternative,always in my mind,amazing,amazing voice,american,amo demaix,artmaker,attention seeking whore,awesome,ballad,beautiful,beeshop esteban,best songs of the 00s,best voice,big voice,bitch,born this way,boys,britney spears,but the party dont stop,can,cap,catchy,celebrities who one day im determined to meet,club,colby,cover,covers,creep,dad,dance,dance 00s,dance pop,dance-pop,dancepop,dane,dane cook,dark,demo,die,disco,diva,eargasm,electro pop,electronic,electronica,electropop,eletronic,eletropop,energetic,energy,english,epic,eurodance,excellent reason for crying,express yourself,fame,fashion,favorite,favorite song,favorite songs,favorites,female,female vocalist,female vocalists,female voices,fgsfds,fierce,freak,fresno,fucking amazing,fucking awesome,fucking good,fun,funeral doom metal,funky,gaga,gagalicious,galvao,game,gay,gay metal,germanotta,glam,glamophonic electronic disco baby,glamorous,gleefully sexual,godga,gossip girl,gostosa,great lyrics,great voice,gross meaning but good song,guilty pleasure,guilty pleasures,hans,happy,hate her but like her music,her best,hit,holiday soundtrack,hooker,hot,hot like mexico rejoice,hyper,i am in love with this song,i can and will listen to this song all day,i have a definite favorite part in this song,i like it rough,i love,i love dancing about to this like a complete and utter idiot,i saw them live,i was fighting with myself not to listen to it but i lost,icon,ill,indie pop,intense-mutha-fuckin-power-violence,just,just could not get any better,just dance,lady,lady gaga,lady gaga - poker face,lady gaga play day,legend,lets make a sandwich,linda,lips songs,little monster,love,love at first listen,love gaga,love is weird,love it,lovely gaga,lovesong,madonna copy,make me cry,make me feel better,melrose place,monster,more plays,mother monster,moving my hips like yeah,new,new yorkerin,nice,north korea is best korea,nothin on but the radio,officially shit,oh so catchy,olhos,one hit wonder,one of her best songs,one of the thousands of things we have in common,overrated,party,party time,perfect,personal,piano,plagiadora,please let me lick you,poker,ponyrape,pop,pop bitch,pop bitches,pop dance,pop glamour,pop icon,pop singles,postmodern,powerpop,pretty,queen,queen of dance,queen of last fm,queen of music,queen of pop,raven girls top 20,redone,rnb,rock,sad,schlecht,se joga na balada,seen in concert,seen live,sex,sexy,sexy video,shit,shit music is shit,shit only a retard would listen to,singalong,singer-songwriter,so gossip girl,soon to be classic,soundtrack,stefani,sterben,suicidal black metal,summer,summer songs,super catchy,synth pop,synthpop,tbu,techno,the,the best,the best singer,the fame,the remix,the shit,the worst thing ever to happen to music,these songs are just amazing,thrashcore,trashbag filled with vomit,traveca,underrated,unreleased,upbeat,urban,urban pop,usa,vocalista feminimo,want to see live,weekly top artists,weekly top tracks,why on earth is this just a bonus track,why on earth wasnt this released,women,xtina,xxxmas,you
90	alternative,british,chillout,dance,downtempo,drum and bass,electro,electronic,favorite,first-rate and free,party,trip-hop,uk,vocal
91	1984 songs,80s,80s i like,alternative,atmospheric,british,dance,electronic,english,fav songs,favorite bands,favourites,male vocalists,my fav fun,my pleasuredome,new wave,pop,rock,singer-songwriter,synth pop,synthpop,the beowulfs choice,uk
92	80s,new wave,synth pop
93	1984 songs,90s,abstract,ambient,atmospheric,chillout,coisa de deus,electro,electronic,electronic songs,electronica,fav songs,frauen und technik,instrumental,jean- michele jarre,jean-michele jarre,new age,new wave,pop,seen live,synthpop
94	acid jazz,chillout,club house,cover,dance,downtempo,groove,lounge,trip-hop
95	1992,80s,90s,acoustic,adult contemporary,all the best,alternative,best songs of the 80s,blue-eyed soul,british,classic house,dance,dance-pop,favorite songs,kathy,lips songs,male vocalists,new wave,new wave and eighties,pop,rock,romantic,roy,seen live,sex,soft rock,soul,uk
96	1969,60s,70s,80's,80s,adult contemporary,album rock,amazing,best songs of the 80s,blues,blues rock,british,california,chill zone,classic rock,colors,female vocalists,guilty pleasures,instrumental,instrumental blues,miserable,moms vinyl collection,pop,rock,soft rock,uk
97	<3,addiction,albums i own,all the best,amazing,ballad,beautiful,best of 2008,best songs of the 00s,british,britpop,catchy,chillout,depress,duffy,faves,female vocalist,female vocalists,female voices,great lyrics,hey song youre so fucking cute,indie,indie pop,jazz,let's dance,love,love at first listen,lpa,mellow,memories,oh so catchy,oui fm,pop,powerful voice,riot grrl,rnb,singer-songwriter,songs i never get sick of,songs i sing with my mom,soul,tambourine,weekly top artists,weekly top tracks,welsh,women
98	1980 songs,1981 songs,1982,80's,80s,anya,artists,b-sides,bad day,best songs ever,blitz playlist,british artists,caleb,city names,countries,cover,dance,danny,dazs favourites,death,deep-clash,electronic,excellent synth work,fav artists,fav songs,favourites,genius,instrumentals,life on mars,my favorites,new romantic,new romantic songs,new wave,new wave artists,ohm sweet ohm,orgasmic,outsiders,post punk,post-punk,pure genius,raven,synth pop,synthpop,techno pop,transport,true synthpop,uk,zadrotstvo
99	1008,1984 songs,1985 songs,80s,90s,album rock,all time faves,alternative,alternative dance,alternative rock,amazing,anthemic,artists,as,aussie,australian,australian pop rock at its best,best of 80s,best songs of the 90s,classic rock,college rock,dance,edit,epic,fav artists,favourites,grande banda,guilty pleasures,hot,indie,inxs,kick ass,live,love songs,my favorites,new wave,new wave artists,nostalgia,piano,pop,pop rock,remix,retro,rock,rock-ballad,seen live,sex,sexy,soft rock,songs,soundtrack,tags,wistful
100	1982 songs,1985 songs,5 star song,80s,80s i like,80s pop,all time faves,atmospheric,bitter,british,british artists,dance-pop,defiant,english,fav artists,favorite bands,goosebumps,hit,instrumental,live,love,new romantic,new romantic songs,new wave,new wave artists,new wave songs,obsession,old,pop,random songs,resignation,sheffield,synth pop,synthpop,trevor horn,uk,yorkshire
101	ambient,basses frequences,clicks and cuts,clicks'n'cuts,databloem,downtempo,experimental,female vocalist,field recording,folktronica,glitch,glitch hop,greece,halbischt,hiphop,idm,melancholic,melancholy,mille plateaux,modern classical,october man recordings,u-cover,vu-us
102	ambient,downtempo,dub,electronic,experimental,glitch,melancholy,u-cover
103	ambient,berep shows the love,chill zone,classical,drone,experimental,for work,instrumental,instrumental music that makes you feel-group tag radio,iron jesus,motiv,piano
104	ambient,drone,electronica,experimental,rural colours
106	ambient,databloem,experimental,glitch,minimal
107	aana,ambient,atmospheric,chillout,descoperiri,dubstep,electronic,electronica,experimental,hyperdub,idm,industrial,minimal,tron,wonderful through headphones
108	downtempo,experimental,female vocalist,greece,idm,melancholy
113	eldad,piano
114	rural colours
116	ambient
120	idm
121	abstract hip-hop,downtempo,electronica,idm,wonderful through headphones,wonky
122	downtempo,experimental,melancholy
126	90s,ambient,bark,barkbarkdisco,chillout,dance,deutschland,downtempo,dream pop,dub,electronic,electronica,favorites,idm,indie,indie pop,indie rock,indietronica,instrumental,lo-fi,male vocalists,mellow,morr music,my favourite albums,new wave,noise,noise rock,pastel,post-rock,rock,shoegaze,singer-songwriter,tbu,trip-hop
128	ambient,field recording
130	abstract,ambient,experimental,glitch
132	aana,ambient,atmospheric,descoperiri,idm,minimal,minimalism,neo-classical underground,piano,type records
134	ambient,dubstep,experimental,minimal
137	ambient,cool,descoperiri,electronic,electronica,glitch,icelandic,idm,trip-hop
138	ambient,classical,experimental,instrumental,piano
140	electronic
141	ambient,canada,drone,electronica,experimental,mistagged track
142	ambient,idm
143	ambient,electronic
146	chillout,downtempo,electronic,lounge,nu jazz,special,vfsix
148	ambient,post rock,post-rock
151	amazing,ambient,breathtaking,chillout,countries,dreamy,electronic,electronica,ethnic,ethnic chill,fascinating,geography,native,new age,political,relax,world
152	alternative,alternative rock,ambient,art rock,beautiful,british,cesar,chugga chugga chugga,epic,experimental,gayest song ever,i came,male vocalists,melancholic,melancholy,mellow,metal,post-rock,post-rockexperimental,progressive,progressive metal,progressive rock,psychedelic,psychedelic rock,rock,seen live,steven wilson,watched live
153	80s,alternative,dance,ebm,electronic,electronica,futurepop,german,industrial,seen live,synth pop,synthpop
154	00s,1995,80s,90s,<3,a piece of me,aana,acoustic,acoustic guitar,all time favorites,alternative,alternative rock,amazing,amazing singer,ambient,atari electronic,atmospheric,awesome,b-side,barkbarkdisco,beautiful,beautiful music,beautifulsad,best song ever,best songs ever,better than metallica,better than radiohead,brilliant,brings tears to my eyes,british,britpop,britrock,calming,chill,chillout,classic rock,cool,cops,creep,creepy but amazing,dance beat rock,dark,depression,depressive,descoperiri,dramatic,dreamy,eargasmic,electro,electronic,electronic indie,electronica,energetic,epic,epic rock,european,excellent reason for crying,exhilarating,experimental,experimental rock,falsetto,favorite,favorite albums,favorite artist,favorite artists,favorite band,favorite bands,favorite songs,favorites,favourite,favourite artists,favourite bands,favourite songs,favourites,feelgood,genius,gold,great bands,great song,grunge,hypnotic,i am in love with this song,i listened to it over and over again,i love this song,ich liebe dich,idm,indie,indie rock,indie-romantic,instrumental,intense,iron jesus,jazz,jukebox project,lastfm elitist repellent,leftovergrooves,listen while crying and feeling like shit,listen with headphones,love,love at first listen,love it,lovely,male vocalists,marisa mix,masterpiece,melancholic,melancholy,mellow,mellow rock,memories,music to cry,musikfuerrundumdieuhr,nostalgia,nostalgic,overrated,perfect,piano,piano led indie,pissbass,pop,post modern,post-britpop,post-grunge,post-punk,post-rock,progressive rock,progressive rock related,psychedelic,radiohead,rap,relaxing,religion,rock,rock band,romantic rock,sad,seen live,six feet under soundtrack,so beautiful i could seriously cry,soft rock,songs i absolutely love,songs ive obsessed over,soothing,soundtrack of my childhood,space rock,special,straight up modern rock,tdf,trip-hop,uk,vampire,want to see live,winter,words are cheap to describe my love
155	00s,1997,80s,90s,acoustic rock,alternative,as,awesome,b-side,ballad,brings out the kid in me,british,british tosser,britpop,chillout,cover,covers,david bowie,emotional,fav male singers,favorite songs,gay,girls names,glam,grunge,guilty pleasure,indie,indie pop,indie rock,leftovergrooves,legend,love,love it,male vocalists,maravilhoso,mellow,my favs,new wave,now i can dance,pet shop boys,pop,post-punk,remix,robbie williams,rock,romantic,seen live,sexy,singer-songwriter,soul,soundtrack,swing,tags,taking over my mind,the beowulfs choice,u2,uk
156	alternative,alternative rock,electronic,indie,one tree hill,rock,smallville
157	00's,00s,10s,1970's,1970s,1982,1982 songs,1987,1990's,1990s,1991,1992,1995,1997,2000s,2001,60s,70's,70s,70s pop,80s,80s pop,90's,90s,<3,all the best,all time favorites,alternative,amazing,american,american artists,as,au temps des favorites,awesome,back to the future,ballad,ballads,beautiful eyes,beautiful voice,best,best dancer,best songs in the world,best songs of the 70s,best songs of the 90s,big hit,bubble-pop,catchy,celine dion,chamone,chanson,check out,childhood hero,chillout,classic,classic pop,classic rock,cover,covers,curly hair,cute smile,dance,dance-pop,dancer,dark disco,disco,dream pop,duet,duets,edit,eighth wonder of the world,emotional,english,epic,eterno rei,fantastic artist,fave,fave songs ever,favorite albums,favorites,favourite,favourites,female,finger snapping,fucking amazing,fun,funk,funky,futurepop,genius,genius of pop,godfather of moonwalk,gold pants,gone but not forgotten,gone too soon,gospel,great covers,halloween,handclaps,happy,hated him loved his music,haunting,hip-hop,hit,house,icon,immortal,jackson 5,jams,janet jackson,jazz,kelly rowland,kids,king,king of music,king of pop,legend,legend of music,light,love,love at first listen,love his voice,love song,love songs,loved,lovesongs,lpa,makes me wanna dance,makes me want to dance,male,male vocalist,male vocalists,melodic,memories,michael,michael jackson,michael jackson and kanye west,michael-jackson-the-king-of-pop,miserable,monica,mossy,motown,my favourite song by michael jackson,my pleasuredome,new jack swing,new wave,nineties,officially shit,old,old skool,oldies,party,pepsi,peter pan,piano,pioseneczki,pop,pop covers,pop dance,pop rock,pop singles,popular,powerful,puppy et belle,r and b,rhythm and blues,rnb,rock,romantic,russian,sad,seen live,seventies,sexy,shit hot beat,singer-songwriter,solo artists,songs diana sang on x factor,songs to make love to,soul,soundtrack,spanish,strange in moscow,tags,the best,the king of pop,this is it,thriller,top 40,true legend,tyler adam,unreleased,urban,usa,vocal,weekly top artists,weekly top tracks,world music,worldmusic,wtf
158	elecronic rock,gay,hebrew,israeli,live
159	1008,1992,1996,70s,80's,80s,90s,aana,acoustic,alternative,alternative rock,amazing,animals,atmospheric,awesome,b-side,beautiful,better than lady gaga,british,britpop,chilling,chillout,cities,classic,classic rock,cold wave,college rock,cool as,cover,dark,darkwave,david bowie,days,demo,dramatic,edit,electronic,energetic,english,epic,especiales,excellence,fantastic,faves,favorite artist,favorite bands,favorite songs,favorites,favourite albums,favourite songs,fun,funky,goff,goth,goth rock,gothic,gothic rock,happy,heartbroke,hot,i am in love with this song,i love my dad taste,indie,indie rock,instrumental,lesser known yet streamable artists,listen while crying and feeling like shit,live,love at first listen,mactonight fav,male,melancholic,melancholy,mellow,my fav songs,my favorites,my music pillow,my teens,never enough,new wave,new wave and eighties,old,pop,pop punk,post punk,post-punk,punk,queer as folk,rain,remix,retro,rock,rolling stones top 500,sad,seen live,singer-songwriter,slowies,soft rock,songs,songs to feel happy to,soundtrack,soundtrack of my childhood,special,the cure,top100,uk,yay
160	world
161	00s,2008,2010s,90s,<3,addictive,ballad,charmed,cover,dance,duet,electronic,eletronic,english,enrique iglesias,excellent reason for crying,fav male singers,fodinha,fun,great moments at et7,guilty pleasures,guys i would fuck,hip-hop,jams,just love it,just makes you feel good,latin,latin pop,latin style,latino,let's dance,love,love song,male,male vocalists,me likey,most romantic songs ever,new,party,perfect,perfection,pop,redone,rock,romantic,sad,sexy,spanish,summer,summer time,urban,we should be together
162	00s,alternative,alternative rock,ambient,ambient rock,atmospheric,awesome,beautiful,chillout,complete sentences,descoperiri,drug music,eire,electronica,emotional,epic,experimental,favorite artist,hypnotic,idolo,instrumental,love,melancholic,pastel,post rock,post-rock,progressive,progressive rock,rock,seen live,shoegaze,space,usa
163	1970,1970's,1970s,1979,60s,70's,70s,80s,90s,<3,albentcore,albums i own,alternative,alternative rock,amazing,ambient,arkadi,art rock,atmospheric,avant-garde,awesome,awesome voice,babs,babymaking music,barrett,bazarov,beautiful,better than metallica,birds of prey,blue songs,brilliant,british,catchy,classic,classic rock,classical rock,coisa de deus,colors,dark,david,dazs favourites,dreamlike,dreamy,drug music,drug song,electronic,electronica,epic,experimental,favorite,favorite artist,favorite artists,favorite songs,favorites,favourite sad songs,female vocalist,folk,fucking awesome,genius,gilmour,government,great lyricists,guitar,guitar virtuoso,hard rock,haunting,heavy,hypnotic,indie,instrumental,it brings tears,late night tunes,legend,legends,life on mars,listened more than 10 times in a row,live,love it,male vocals,marisa mix,mason,masterpiece,melancholy,mellow,melodia,merlinmoon,musical genres,nick,one of their best,optur,outsiders,perfect,personal,personal favourites,pink floyd,pink floyd with syd,poem with music,post modern,post-rock,powerful lyrics,progressive,progressive rock,psychadelic rock,psychedelic,psychedelic prog,psychedelic rock,psychedelic space rock,rezanie psychiki,rick,rock,rock me babe,rock n roll,roger,runaways,sad,scifi,seventies,sex,simon,slide guitar,soundtrack of my childhood,space rock,stuff i should be able to inject directly into my blood,syd,symphonic rock,taking over my mind,terribly beautiful,the songs that make me sick with butterflies,this light,titans,title is a full sentence,too long but genious,uk,unknown,waters,wca,weather,wicked,wonderful music,wright,x-men,ya
